,"('London', 'Sydney', 'Seoul')","('Stockholm', 'Melbourne', 'Seoul')"
,"('London', 'Sydney', 'Helsinki')","('Stockholm', 'Melbourne', 'Helsinki')"
,"('London', 'Sydney', 'Mexico City')","('Stockholm', 'Melbourne', 'Mexico City')"
,"('London', 'Rio', 'Stockholm')","('Stockholm', 'Atlanta', 'Beijing')"
,"('London', 'Rio', 'Amsterdam')","('Stockholm', 'Atlanta', 'Moscow')"
,"('London', 'Rio', 'Rome')","('Stockholm', 'Atlanta', 'Barcelona')"
,"('London', 'Rio', 'Paris')","('Stockholm', 'Atlanta', 'Berlin')"
,"('London', 'Rio', 'Montreal')","('Stockholm', 'Atlanta', 'Athens')"
,"('London', 'Rio', 'Tokyo')","('Stockholm', 'Atlanta', 'Antwerp')"
,"('London', 'Rio', 'Melbourne')","('Stockholm', 'Atlanta', 'St. Louis')"
,"('London', 'Rio', 'Atlanta')","('Stockholm', 'Atlanta', 'Sydney')"
,"('London', 'Rio', 'Beijing')","('Stockholm', 'Atlanta', 'Rio')"
,"('London', 'Rio', 'Moscow')","('Stockholm', 'Atlanta', 'Munich')"
,"('London', 'Rio', 'Barcelona')","('Stockholm', 'Atlanta', 'Los Angeles')"
,"('London', 'Rio', 'Berlin')","('Stockholm', 'Atlanta', 'Seoul')"
,"('London', 'Rio', 'Athens')","('Stockholm', 'Atlanta', 'Helsinki')"
,"('London', 'Rio', 'Antwerp')","('Stockholm', 'Atlanta', 'Mexico City')"
,"('London', 'Rio', 'St. Louis')","('Stockholm', 'Beijing', 'Moscow')"
,"('London', 'Rio', 'Sydney')","('Stockholm', 'Beijing', 'Barcelona')"
,"('London', 'Rio', 'Munich')","('Stockholm', 'Beijing', 'Berlin')"
,"('London', 'Rio', 'Los Angeles')","('Stockholm', 'Beijing', 'Athens')"
,"('London', 'Rio', 'Seoul')","('Stockholm', 'Beijing', 'Antwerp')"
,"('London', 'Rio', 'Helsinki')","('Stockholm', 'Beijing', 'St. Louis')"
,"('London', 'Rio', 'Mexico City')","('Stockholm', 'Beijing', 'Sydney')"
,"('London', 'Munich', 'Stockholm')","('Stockholm', 'Beijing', 'Rio')"
,"('London', 'Munich', 'Amsterdam')","('Stockholm', 'Beijing', 'Munich')"
,"('London', 'Munich', 'Rome')","('Stockholm', 'Beijing', 'Los Angeles')"
,"('London', 'Munich', 'Paris')","('Stockholm', 'Beijing', 'Seoul')"
,"('London', 'Munich', 'Montreal')","('Stockholm', 'Beijing', 'Helsinki')"
,"('London', 'Munich', 'Tokyo')","('Stockholm', 'Beijing', 'Mexico City')"
,"('London', 'Munich', 'Melbourne')","('Stockholm', 'Moscow', 'Barcelona')"
,"('London', 'Munich', 'Atlanta')","('Stockholm', 'Moscow', 'Berlin')"
,"('London', 'Munich', 'Beijing')","('Stockholm', 'Moscow', 'Athens')"
,"('London', 'Munich', 'Moscow')","('Stockholm', 'Moscow', 'Antwerp')"
,"('London', 'Munich', 'Barcelona')","('Stockholm', 'Moscow', 'St. Louis')"
,"('London', 'Munich', 'Berlin')","('Stockholm', 'Moscow', 'Sydney')"
,"('London', 'Munich', 'Athens')","('Stockholm', 'Moscow', 'Rio')"
,"('London', 'Munich', 'Antwerp')","('Stockholm', 'Moscow', 'Munich')"
,"('London', 'Munich', 'St. Louis')","('Stockholm', 'Moscow', 'Los Angeles')"
,"('London', 'Munich', 'Sydney')","('Stockholm', 'Moscow', 'Seoul')"
,"('London', 'Munich', 'Rio')","('Stockholm', 'Moscow', 'Helsinki')"
,"('London', 'Munich', 'Los Angeles')","('Stockholm', 'Moscow', 'Mexico City')"
,"('London', 'Munich', 'Seoul')","('Stockholm', 'Barcelona', 'Berlin')"
,"('London', 'Munich', 'Helsinki')","('Stockholm', 'Barcelona', 'Athens')"
,"('London', 'Munich', 'Mexico City')","('Stockholm', 'Barcelona', 'Antwerp')"
,"('London', 'Los Angeles', 'Stockholm')","('Stockholm', 'Barcelona', 'St. Louis')"
,"('London', 'Los Angeles', 'Amsterdam')","('Stockholm', 'Barcelona', 'Sydney')"
,"('London', 'Los Angeles', 'Rome')","('Stockholm', 'Barcelona', 'Rio')"
,"('London', 'Los Angeles', 'Paris')","('Stockholm', 'Barcelona', 'Munich')"
,"('London', 'Los Angeles', 'Montreal')","('Stockholm', 'Barcelona', 'Los Angeles')"
,"('London', 'Los Angeles', 'Tokyo')","('Stockholm', 'Barcelona', 'Seoul')"
,"('London', 'Los Angeles', 'Melbourne')","('Stockholm', 'Barcelona', 'Helsinki')"
,"('London', 'Los Angeles', 'Atlanta')","('Stockholm', 'Barcelona', 'Mexico City')"
,"('London', 'Los Angeles', 'Beijing')","('Stockholm', 'Berlin', 'Athens')"
,"('London', 'Los Angeles', 'Moscow')","('Stockholm', 'Berlin', 'Antwerp')"
,"('London', 'Los Angeles', 'Barcelona')","('Stockholm', 'Berlin', 'St. Louis')"
,"('London', 'Los Angeles', 'Berlin')","('Stockholm', 'Berlin', 'Sydney')"
,"('London', 'Los Angeles', 'Athens')","('Stockholm', 'Berlin', 'Rio')"
,"('London', 'Los Angeles', 'Antwerp')","('Stockholm', 'Berlin', 'Munich')"
,"('London', 'Los Angeles', 'St. Louis')","('Stockholm', 'Berlin', 'Los Angeles')"
,"('London', 'Los Angeles', 'Sydney')","('Stockholm', 'Berlin', 'Seoul')"
,"('London', 'Los Angeles', 'Rio')","('Stockholm', 'Berlin', 'Helsinki')"
,"('London', 'Los Angeles', 'Munich')","('Stockholm', 'Berlin', 'Mexico City')"
,"('London', 'Los Angeles', 'Seoul')","('Stockholm', 'Athens', 'Antwerp')"
,"('London', 'Los Angeles', 'Helsinki')","('Stockholm', 'Athens', 'St. Louis')"
,"('London', 'Los Angeles', 'Mexico City')","('Stockholm', 'Athens', 'Sydney')"
,"('London', 'Seoul', 'Stockholm')","('Stockholm', 'Athens', 'Rio')"
,"('London', 'Seoul', 'Amsterdam')","('Stockholm', 'Athens', 'Munich')"
,"('London', 'Seoul', 'Rome')","('Stockholm', 'Athens', 'Los Angeles')"
,"('London', 'Seoul', 'Paris')","('Stockholm', 'Athens', 'Seoul')"
,"('London', 'Seoul', 'Montreal')","('Stockholm', 'Athens', 'Helsinki')"
,"('London', 'Seoul', 'Tokyo')","('Stockholm', 'Athens', 'Mexico City')"
,"('London', 'Seoul', 'Melbourne')","('Stockholm', 'Antwerp', 'St. Louis')"
,"('London', 'Seoul', 'Atlanta')","('Stockholm', 'Antwerp', 'Sydney')"
,"('London', 'Seoul', 'Beijing')","('Stockholm', 'Antwerp', 'Rio')"
,"('London', 'Seoul', 'Moscow')","('Stockholm', 'Antwerp', 'Munich')"
,"('London', 'Seoul', 'Barcelona')","('Stockholm', 'Antwerp', 'Los Angeles')"
,"('London', 'Seoul', 'Berlin')","('Stockholm', 'Antwerp', 'Seoul')"
,"('London', 'Seoul', 'Athens')","('Stockholm', 'Antwerp', 'Helsinki')"
,"('London', 'Seoul', 'Antwerp')","('Stockholm', 'Antwerp', 'Mexico City')"
,"('London', 'Seoul', 'St. Louis')","('Stockholm', 'St. Louis', 'Sydney')"
,"('London', 'Seoul', 'Sydney')","('Stockholm', 'St. Louis', 'Rio')"
,"('London', 'Seoul', 'Rio')","('Stockholm', 'St. Louis', 'Munich')"
,"('London', 'Seoul', 'Munich')","('Stockholm', 'St. Louis', 'Los Angeles')"
,"('London', 'Seoul', 'Los Angeles')","('Stockholm', 'St. Louis', 'Seoul')"
,"('London', 'Seoul', 'Helsinki')","('Stockholm', 'St. Louis', 'Helsinki')"
,"('London', 'Seoul', 'Mexico City')","('Stockholm', 'St. Louis', 'Mexico City')"
,"('London', 'Helsinki', 'Stockholm')","('Stockholm', 'Sydney', 'Rio')"
,"('London', 'Helsinki', 'Amsterdam')","('Stockholm', 'Sydney', 'Munich')"
,"('London', 'Helsinki', 'Rome')","('Stockholm', 'Sydney', 'Los Angeles')"
,"('London', 'Helsinki', 'Paris')","('Stockholm', 'Sydney', 'Seoul')"
,"('London', 'Helsinki', 'Montreal')","('Stockholm', 'Sydney', 'Helsinki')"
,"('London', 'Helsinki', 'Tokyo')","('Stockholm', 'Sydney', 'Mexico City')"
,"('London', 'Helsinki', 'Melbourne')","('Stockholm', 'Rio', 'Munich')"
,"('London', 'Helsinki', 'Atlanta')","('Stockholm', 'Rio', 'Los Angeles')"
,"('London', 'Helsinki', 'Beijing')","('Stockholm', 'Rio', 'Seoul')"
,"('London', 'Helsinki', 'Moscow')","('Stockholm', 'Rio', 'Helsinki')"
,"('London', 'Helsinki', 'Barcelona')","('Stockholm', 'Rio', 'Mexico City')"
,"('London', 'Helsinki', 'Berlin')","('Stockholm', 'Munich', 'Los Angeles')"
,"('London', 'Helsinki', 'Athens')","('Stockholm', 'Munich', 'Seoul')"
,"('London', 'Helsinki', 'Antwerp')","('Stockholm', 'Munich', 'Helsinki')"
,"('London', 'Helsinki', 'St. Louis')","('Stockholm', 'Munich', 'Mexico City')"
,"('London', 'Helsinki', 'Sydney')","('Stockholm', 'Los Angeles', 'Seoul')"
,"('London', 'Helsinki', 'Rio')","('Stockholm', 'Los Angeles', 'Helsinki')"
,"('London', 'Helsinki', 'Munich')","('Stockholm', 'Los Angeles', 'Mexico City')"
,"('London', 'Helsinki', 'Los Angeles')","('Stockholm', 'Seoul', 'Helsinki')"
,"('London', 'Helsinki', 'Seoul')","('Stockholm', 'Seoul', 'Mexico City')"
,"('London', 'Helsinki', 'Mexico City')","('Stockholm', 'Helsinki', 'Mexico City')"
,"('London', 'Mexico City', 'Stockholm')","('Amsterdam', 'Rome', 'Paris')"
,"('London', 'Mexico City', 'Amsterdam')","('Amsterdam', 'Rome', 'Montreal')"
,"('London', 'Mexico City', 'Rome')","('Amsterdam', 'Rome', 'Tokyo')"
,"('London', 'Mexico City', 'Paris')","('Amsterdam', 'Rome', 'Melbourne')"
,"('London', 'Mexico City', 'Montreal')","('Amsterdam', 'Rome', 'Atlanta')"
,"('London', 'Mexico City', 'Tokyo')","('Amsterdam', 'Rome', 'Beijing')"
,"('London', 'Mexico City', 'Melbourne')","('Amsterdam', 'Rome', 'Moscow')"
,"('London', 'Mexico City', 'Atlanta')","('Amsterdam', 'Rome', 'Barcelona')"
,"('London', 'Mexico City', 'Beijing')","('Amsterdam', 'Rome', 'Berlin')"
,"('London', 'Mexico City', 'Moscow')","('Amsterdam', 'Rome', 'Athens')"
,"('London', 'Mexico City', 'Barcelona')","('Amsterdam', 'Rome', 'Antwerp')"
,"('London', 'Mexico City', 'Berlin')","('Amsterdam', 'Rome', 'St. Louis')"
,"('London', 'Mexico City', 'Athens')","('Amsterdam', 'Rome', 'Sydney')"
,"('London', 'Mexico City', 'Antwerp')","('Amsterdam', 'Rome', 'Rio')"
,"('London', 'Mexico City', 'St. Louis')","('Amsterdam', 'Rome', 'Munich')"
,"('London', 'Mexico City', 'Sydney')","('Amsterdam', 'Rome', 'Los Angeles')"
,"('London', 'Mexico City', 'Rio')","('Amsterdam', 'Rome', 'Seoul')"
,"('London', 'Mexico City', 'Munich')","('Amsterdam', 'Rome', 'Helsinki')"
,"('London', 'Mexico City', 'Los Angeles')","('Amsterdam', 'Rome', 'Mexico City')"
,"('London', 'Mexico City', 'Seoul')","('Amsterdam', 'Paris', 'Montreal')"
,"('London', 'Mexico City', 'Helsinki')","('Amsterdam', 'Paris', 'Tokyo')"
,"('Stockholm', 'London', 'Amsterdam')","('Amsterdam', 'Paris', 'Melbourne')"
,"('Stockholm', 'London', 'Rome')","('Amsterdam', 'Paris', 'Atlanta')"
,"('Stockholm', 'London', 'Paris')","('Amsterdam', 'Paris', 'Beijing')"
,"('Stockholm', 'London', 'Montreal')","('Amsterdam', 'Paris', 'Moscow')"
,"('Stockholm', 'London', 'Tokyo')","('Amsterdam', 'Paris', 'Barcelona')"
,"('Stockholm', 'London', 'Melbourne')","('Amsterdam', 'Paris', 'Berlin')"
,"('Stockholm', 'London', 'Atlanta')","('Amsterdam', 'Paris', 'Athens')"
,"('Stockholm', 'London', 'Beijing')","('Amsterdam', 'Paris', 'Antwerp')"
,"('Stockholm', 'London', 'Moscow')","('Amsterdam', 'Paris', 'St. Louis')"
,"('Stockholm', 'London', 'Barcelona')","('Amsterdam', 'Paris', 'Sydney')"
,"('Stockholm', 'London', 'Berlin')","('Amsterdam', 'Paris', 'Rio')"
,"('Stockholm', 'London', 'Athens')","('Amsterdam', 'Paris', 'Munich')"
,"('Stockholm', 'London', 'Antwerp')","('Amsterdam', 'Paris', 'Los Angeles')"
,"('Stockholm', 'London', 'St. Louis')","('Amsterdam', 'Paris', 'Seoul')"
,"('Stockholm', 'London', 'Sydney')","('Amsterdam', 'Paris', 'Helsinki')"
,"('Stockholm', 'London', 'Rio')","('Amsterdam', 'Paris', 'Mexico City')"
,"('Stockholm', 'London', 'Munich')","('Amsterdam', 'Montreal', 'Tokyo')"
,"('Stockholm', 'London', 'Los Angeles')","('Amsterdam', 'Montreal', 'Melbourne')"
,"('Stockholm', 'London', 'Seoul')","('Amsterdam', 'Montreal', 'Atlanta')"
,"('Stockholm', 'London', 'Helsinki')","('Amsterdam', 'Montreal', 'Beijing')"
,"('Stockholm', 'London', 'Mexico City')","('Amsterdam', 'Montreal', 'Moscow')"
,"('Stockholm', 'Amsterdam', 'London')","('Amsterdam', 'Montreal', 'Barcelona')"
,"('Stockholm', 'Amsterdam', 'Rome')","('Amsterdam', 'Montreal', 'Berlin')"
,"('Stockholm', 'Amsterdam', 'Paris')","('Amsterdam', 'Montreal', 'Athens')"
,"('Stockholm', 'Amsterdam', 'Montreal')","('Amsterdam', 'Montreal', 'Antwerp')"
,"('Stockholm', 'Amsterdam', 'Tokyo')","('Amsterdam', 'Montreal', 'St. Louis')"
,"('Stockholm', 'Amsterdam', 'Melbourne')","('Amsterdam', 'Montreal', 'Sydney')"
,"('Stockholm', 'Amsterdam', 'Atlanta')","('Amsterdam', 'Montreal', 'Rio')"
,"('Stockholm', 'Amsterdam', 'Beijing')","('Amsterdam', 'Montreal', 'Munich')"
,"('Stockholm', 'Amsterdam', 'Moscow')","('Amsterdam', 'Montreal', 'Los Angeles')"
,"('Stockholm', 'Amsterdam', 'Barcelona')","('Amsterdam', 'Montreal', 'Seoul')"
,"('Stockholm', 'Amsterdam', 'Berlin')","('Amsterdam', 'Montreal', 'Helsinki')"
,"('Stockholm', 'Amsterdam', 'Athens')","('Amsterdam', 'Montreal', 'Mexico City')"
,"('Stockholm', 'Amsterdam', 'Antwerp')","('Amsterdam', 'Tokyo', 'Melbourne')"
,"('Stockholm', 'Amsterdam', 'St. Louis')","('Amsterdam', 'Tokyo', 'Atlanta')"
,"('Stockholm', 'Amsterdam', 'Sydney')","('Amsterdam', 'Tokyo', 'Beijing')"
,"('Stockholm', 'Amsterdam', 'Rio')","('Amsterdam', 'Tokyo', 'Moscow')"
,"('Stockholm', 'Amsterdam', 'Munich')","('Amsterdam', 'Tokyo', 'Barcelona')"
,"('Stockholm', 'Amsterdam', 'Los Angeles')","('Amsterdam', 'Tokyo', 'Berlin')"
,"('Stockholm', 'Amsterdam', 'Seoul')","('Amsterdam', 'Tokyo', 'Athens')"
,"('Stockholm', 'Amsterdam', 'Helsinki')","('Amsterdam', 'Tokyo', 'Antwerp')"
,"('Stockholm', 'Amsterdam', 'Mexico City')","('Amsterdam', 'Tokyo', 'St. Louis')"
,"('Stockholm', 'Rome', 'London')","('Amsterdam', 'Tokyo', 'Sydney')"
,"('Stockholm', 'Rome', 'Amsterdam')","('Amsterdam', 'Tokyo', 'Rio')"
,"('Stockholm', 'Rome', 'Paris')","('Amsterdam', 'Tokyo', 'Munich')"
,"('Stockholm', 'Rome', 'Montreal')","('Amsterdam', 'Tokyo', 'Los Angeles')"
,"('Stockholm', 'Rome', 'Tokyo')","('Amsterdam', 'Tokyo', 'Seoul')"
,"('Stockholm', 'Rome', 'Melbourne')","('Amsterdam', 'Tokyo', 'Helsinki')"
,"('Stockholm', 'Rome', 'Atlanta')","('Amsterdam', 'Tokyo', 'Mexico City')"
,"('Stockholm', 'Rome', 'Beijing')","('Amsterdam', 'Melbourne', 'Atlanta')"
,"('Stockholm', 'Rome', 'Moscow')","('Amsterdam', 'Melbourne', 'Beijing')"
,"('Stockholm', 'Rome', 'Barcelona')","('Amsterdam', 'Melbourne', 'Moscow')"
,"('Stockholm', 'Rome', 'Berlin')","('Amsterdam', 'Melbourne', 'Barcelona')"
,"('Stockholm', 'Rome', 'Athens')","('Amsterdam', 'Melbourne', 'Berlin')"
,"('Stockholm', 'Rome', 'Antwerp')","('Amsterdam', 'Melbourne', 'Athens')"
,"('Stockholm', 'Rome', 'St. Louis')","('Amsterdam', 'Melbourne', 'Antwerp')"
,"('Stockholm', 'Rome', 'Sydney')","('Amsterdam', 'Melbourne', 'St. Louis')"
,"('Stockholm', 'Rome', 'Rio')","('Amsterdam', 'Melbourne', 'Sydney')"
,"('Stockholm', 'Rome', 'Munich')","('Amsterdam', 'Melbourne', 'Rio')"
,"('Stockholm', 'Rome', 'Los Angeles')","('Amsterdam', 'Melbourne', 'Munich')"
,"('Stockholm', 'Rome', 'Seoul')","('Amsterdam', 'Melbourne', 'Los Angeles')"
,"('Stockholm', 'Rome', 'Helsinki')","('Amsterdam', 'Melbourne', 'Seoul')"
,"('Stockholm', 'Rome', 'Mexico City')","('Amsterdam', 'Melbourne', 'Helsinki')"
,"('Stockholm', 'Paris', 'London')","('Amsterdam', 'Melbourne', 'Mexico City')"
,"('Stockholm', 'Paris', 'Amsterdam')","('Amsterdam', 'Atlanta', 'Beijing')"
,"('Stockholm', 'Paris', 'Rome')","('Amsterdam', 'Atlanta', 'Moscow')"
,"('Stockholm', 'Paris', 'Montreal')","('Amsterdam', 'Atlanta', 'Barcelona')"
,"('Stockholm', 'Paris', 'Tokyo')","('Amsterdam', 'Atlanta', 'Berlin')"
,"('Stockholm', 'Paris', 'Melbourne')","('Amsterdam', 'Atlanta', 'Athens')"
,"('Stockholm', 'Paris', 'Atlanta')","('Amsterdam', 'Atlanta', 'Antwerp')"
,"('Stockholm', 'Paris', 'Beijing')","('Amsterdam', 'Atlanta', 'St. Louis')"
,"('Stockholm', 'Paris', 'Moscow')","('Amsterdam', 'Atlanta', 'Sydney')"
,"('Stockholm', 'Paris', 'Barcelona')","('Amsterdam', 'Atlanta', 'Rio')"
,"('Stockholm', 'Paris', 'Berlin')","('Amsterdam', 'Atlanta', 'Munich')"
,"('Stockholm', 'Paris', 'Athens')","('Amsterdam', 'Atlanta', 'Los Angeles')"
,"('Stockholm', 'Paris', 'Antwerp')","('Amsterdam', 'Atlanta', 'Seoul')"
,"('Stockholm', 'Paris', 'St. Louis')","('Amsterdam', 'Atlanta', 'Helsinki')"
,"('Stockholm', 'Paris', 'Sydney')","('Amsterdam', 'Atlanta', 'Mexico City')"
,"('Stockholm', 'Paris', 'Rio')","('Amsterdam', 'Beijing', 'Moscow')"
,"('Stockholm', 'Paris', 'Munich')","('Amsterdam', 'Beijing', 'Barcelona')"
,"('Stockholm', 'Paris', 'Los Angeles')","('Amsterdam', 'Beijing', 'Berlin')"
,"('Stockholm', 'Paris', 'Seoul')","('Amsterdam', 'Beijing', 'Athens')"
,"('Stockholm', 'Paris', 'Helsinki')","('Amsterdam', 'Beijing', 'Antwerp')"
,"('Stockholm', 'Paris', 'Mexico City')","('Amsterdam', 'Beijing', 'St. Louis')"
,"('Stockholm', 'Montreal', 'London')","('Amsterdam', 'Beijing', 'Sydney')"
,"('Stockholm', 'Montreal', 'Amsterdam')","('Amsterdam', 'Beijing', 'Rio')"
,"('Stockholm', 'Montreal', 'Rome')","('Amsterdam', 'Beijing', 'Munich')"
,"('Stockholm', 'Montreal', 'Paris')","('Amsterdam', 'Beijing', 'Los Angeles')"
,"('Stockholm', 'Montreal', 'Tokyo')","('Amsterdam', 'Beijing', 'Seoul')"
,"('Stockholm', 'Montreal', 'Melbourne')","('Amsterdam', 'Beijing', 'Helsinki')"
,"('Stockholm', 'Montreal', 'Atlanta')","('Amsterdam', 'Beijing', 'Mexico City')"
,"('Stockholm', 'Montreal', 'Beijing')","('Amsterdam', 'Moscow', 'Barcelona')"
,"('Stockholm', 'Montreal', 'Moscow')","('Amsterdam', 'Moscow', 'Berlin')"
,"('Stockholm', 'Montreal', 'Barcelona')","('Amsterdam', 'Moscow', 'Athens')"
,"('Stockholm', 'Montreal', 'Berlin')","('Amsterdam', 'Moscow', 'Antwerp')"
,"('Stockholm', 'Montreal', 'Athens')","('Amsterdam', 'Moscow', 'St. Louis')"
,"('Stockholm', 'Montreal', 'Antwerp')","('Amsterdam', 'Moscow', 'Sydney')"
,"('Stockholm', 'Montreal', 'St. Louis')","('Amsterdam', 'Moscow', 'Rio')"
,"('Stockholm', 'Montreal', 'Sydney')","('Amsterdam', 'Moscow', 'Munich')"
,"('Stockholm', 'Montreal', 'Rio')","('Amsterdam', 'Moscow', 'Los Angeles')"
,"('Stockholm', 'Montreal', 'Munich')","('Amsterdam', 'Moscow', 'Seoul')"
,"('Stockholm', 'Montreal', 'Los Angeles')","('Amsterdam', 'Moscow', 'Helsinki')"
,"('Stockholm', 'Montreal', 'Seoul')","('Amsterdam', 'Moscow', 'Mexico City')"
,"('Stockholm', 'Montreal', 'Helsinki')","('Amsterdam', 'Barcelona', 'Berlin')"
,"('Stockholm', 'Montreal', 'Mexico City')","('Amsterdam', 'Barcelona', 'Athens')"
,"('Stockholm', 'Tokyo', 'London')","('Amsterdam', 'Barcelona', 'Antwerp')"
,"('Stockholm', 'Tokyo', 'Amsterdam')","('Amsterdam', 'Barcelona', 'St. Louis')"
,"('Stockholm', 'Tokyo', 'Rome')","('Amsterdam', 'Barcelona', 'Sydney')"
,"('Stockholm', 'Tokyo', 'Paris')","('Amsterdam', 'Barcelona', 'Rio')"
,"('Stockholm', 'Tokyo', 'Montreal')","('Amsterdam', 'Barcelona', 'Munich')"
,"('Stockholm', 'Tokyo', 'Melbourne')","('Amsterdam', 'Barcelona', 'Los Angeles')"
,"('Stockholm', 'Tokyo', 'Atlanta')","('Amsterdam', 'Barcelona', 'Seoul')"
,"('Stockholm', 'Tokyo', 'Beijing')","('Amsterdam', 'Barcelona', 'Helsinki')"
,"('Stockholm', 'Tokyo', 'Moscow')","('Amsterdam', 'Barcelona', 'Mexico City')"
,"('Stockholm', 'Tokyo', 'Barcelona')","('Amsterdam', 'Berlin', 'Athens')"
,"('Stockholm', 'Tokyo', 'Berlin')","('Amsterdam', 'Berlin', 'Antwerp')"
,"('Stockholm', 'Tokyo', 'Athens')","('Amsterdam', 'Berlin', 'St. Louis')"
,"('Stockholm', 'Tokyo', 'Antwerp')","('Amsterdam', 'Berlin', 'Sydney')"
,"('Stockholm', 'Tokyo', 'St. Louis')","('Amsterdam', 'Berlin', 'Rio')"
,"('Stockholm', 'Tokyo', 'Sydney')","('Amsterdam', 'Berlin', 'Munich')"
,"('Stockholm', 'Tokyo', 'Rio')","('Amsterdam', 'Berlin', 'Los Angeles')"
,"('Stockholm', 'Tokyo', 'Munich')","('Amsterdam', 'Berlin', 'Seoul')"
,"('Stockholm', 'Tokyo', 'Los Angeles')","('Amsterdam', 'Berlin', 'Helsinki')"
,"('Stockholm', 'Tokyo', 'Seoul')","('Amsterdam', 'Berlin', 'Mexico City')"
,"('Stockholm', 'Tokyo', 'Helsinki')","('Amsterdam', 'Athens', 'Antwerp')"
,"('Stockholm', 'Tokyo', 'Mexico City')","('Amsterdam', 'Athens', 'St. Louis')"
,"('Stockholm', 'Melbourne', 'London')","('Amsterdam', 'Athens', 'Sydney')"
,"('Stockholm', 'Melbourne', 'Amsterdam')","('Amsterdam', 'Athens', 'Rio')"
,"('Stockholm', 'Melbourne', 'Rome')","('Amsterdam', 'Athens', 'Munich')"
,"('Stockholm', 'Melbourne', 'Paris')","('Amsterdam', 'Athens', 'Los Angeles')"
,"('Stockholm', 'Melbourne', 'Montreal')","('Amsterdam', 'Athens', 'Seoul')"
,"('Stockholm', 'Melbourne', 'Tokyo')","('Amsterdam', 'Athens', 'Helsinki')"
,"('Stockholm', 'Melbourne', 'Atlanta')","('Amsterdam', 'Athens', 'Mexico City')"
,"('Stockholm', 'Melbourne', 'Beijing')","('Amsterdam', 'Antwerp', 'St. Louis')"
,"('Stockholm', 'Melbourne', 'Moscow')","('Amsterdam', 'Antwerp', 'Sydney')"
,"('Stockholm', 'Melbourne', 'Barcelona')","('Amsterdam', 'Antwerp', 'Rio')"
,"('Stockholm', 'Melbourne', 'Berlin')","('Amsterdam', 'Antwerp', 'Munich')"
,"('Stockholm', 'Melbourne', 'Athens')","('Amsterdam', 'Antwerp', 'Los Angeles')"
,"('Stockholm', 'Melbourne', 'Antwerp')","('Amsterdam', 'Antwerp', 'Seoul')"
,"('Stockholm', 'Melbourne', 'St. Louis')","('Amsterdam', 'Antwerp', 'Helsinki')"
,"('Stockholm', 'Melbourne', 'Sydney')","('Amsterdam', 'Antwerp', 'Mexico City')"
,"('Stockholm', 'Melbourne', 'Rio')","('Amsterdam', 'St. Louis', 'Sydney')"
,"('Stockholm', 'Melbourne', 'Munich')","('Amsterdam', 'St. Louis', 'Rio')"
,"('Stockholm', 'Melbourne', 'Los Angeles')","('Amsterdam', 'St. Louis', 'Munich')"
,"('Stockholm', 'Melbourne', 'Seoul')","('Amsterdam', 'St. Louis', 'Los Angeles')"
,"('Stockholm', 'Melbourne', 'Helsinki')","('Amsterdam', 'St. Louis', 'Seoul')"
,"('Stockholm', 'Melbourne', 'Mexico City')","('Amsterdam', 'St. Louis', 'Helsinki')"
,"('Stockholm', 'Atlanta', 'London')","('Amsterdam', 'St. Louis', 'Mexico City')"
